sample_id,source,model_label,position_bucket,top_subject,n_tokens,n_chars,mtld,flesch_kincaid_grade,hedge_count_per_100tok,disfluency_per_100tok,past_term_per_100tok,present_term_per_100tok,future_term_per_100tok,abstract_noun_ratio,is_question,contraction_rate,lowercase_first_char,nonstandard_spelling
d0047_t001,frontier,gpt5,early,Geometry and Measure,70.0,226.0,0.0,4.0063888888888926,2.857142857142857,0.0,0.0,2.857142857142857,0.0,0.0,1.0,0.0,0.0,0.0
d0080_t009,frontier,gpt5,early,Number,10.0,21.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0015_t005,frontier,gpt5,early,Geometry and Measure,19.0,68.0,0.0,2.187692307692309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0070_t007,frontier,gpt5,early,Number,111.0,473.0,0.0,8.35513513513514,1.8018018018018018,0.0,0.9009009009009009,1.8018018018018018,0.0,0.12121212121212122,1.0,0.0,0.0,5.405405405405405
d0248_t007,frontier,gpt5,early,Number,32.0,132.0,0.0,4.330434782608695,3.125,3.125,0.0,6.25,0.0,0.6666666666666666,1.0,0.0,0.0,3.125
d0045_t004,frontier,gpt5,early,Number,43.0,162.0,0.0,1.6453571428571436,2.3255813953488373,0.0,0.0,4.651162790697675,4.651162790697675,0.2,1.0,0.0,0.0,0.0
d0025_t001,frontier,gpt5,early,Geometry and Measure,59.0,214.0,0.0,3.7005128205128237,0.0,1.694915254237288,0.0,6.779661016949152,0.0,0.0,1.0,0.0,0.0,3.389830508474576
d0079_t003,frontier,gpt5,early,Number,57.0,192.0,0.0,2.55261904761905,0.0,1.7543859649122806,0.0,3.508771929824561,0.0,0.0,1.0,0.0,0.0,0.0
d0105_t005,frontier,gpt5,early,Geometry and Measure,26.0,107.0,0.0,3.0599999999999987,0.0,0.0,0.0,3.8461538461538463,0.0,0.0,1.0,0.0,0.0,7.6923076923076925
d0221_t007,frontier,gpt5,early,Algebra,31.0,81.0,0.0,-1.4499999999999993,0.0,0.0,0.0,3.225806451612903,0.0,0.0,1.0,0.0,0.0,0.0
d0347_t003,frontier,gpt5,early,Number,43.0,120.0,0.0,2.8566666666666656,0.0,4.651162790697675,0.0,4.651162790697675,0.0,0.16666666666666666,1.0,0.0,0.0,0.0
d0368_t000,frontier,gpt5,early,Number,29.0,108.0,0.0,5.362142857142857,0.0,0.0,0.0,6.896551724137931,0.0,0.0,0.0,0.0,0.0,3.4482758620689653
d0161_t001,frontier,gpt5,early,Number,39.0,153.0,0.0,4.048965517241381,2.5641025641025643,0.0,2.5641025641025643,2.5641025641025643,0.0,0.0,1.0,0.0,0.0,0.0
d0235_t003,frontier,gpt5,early,Algebra,31.0,131.0,0.0,-0.8543076923076907,3.225806451612903,0.0,0.0,12.903225806451612,3.225806451612903,0.0,1.0,0.0,0.0,0.0
d0247_t003,frontier,gpt5,early,Number,21.0,75.0,0.0,1.495000000000001,0.0,9.523809523809524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0227_t012,frontier,gpt5,middle,Algebra,15.0,36.0,0.0,0.6257142857142846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0201_t011,frontier,gpt5,middle,Number,3.0,7.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0246_t011,frontier,gpt5,middle,Geometry and Measure,58.0,200.0,0.0,2.280000000000001,0.0,0.0,0.0,5.172413793103448,1.7241379310344827,0.0,0.0,0.0,0.0,0.0
d0294_t013,frontier,gpt5,middle,Number,30.0,95.0,0.0,1.4288095238095266,6.666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0136_t015,frontier,gpt5,middle,Number,23.0,93.0,0.0,5.098846153846157,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,4.3478260869565215
d0139_t005,frontier,gpt5,middle,Number,37.0,160.0,0.0,2.292672413793106,5.405405405405405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7027027027027026
d0333_t009,frontier,gpt5,middle,Number,20.0,63.0,0.0,-1.254999999999999,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
d0162_t003,frontier,gpt5,early,Number,29.0,128.0,0.0,6.085714285714285,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,1.0,0.0,0.0,3.4482758620689653
d0195_t005,frontier,gpt5,middle,Number,9.0,20.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0086_t015,frontier,gpt5,middle,Algebra,8.0,26.0,0.0,-1.0599999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0255_t031,frontier,gpt5,middle,Geometry and Measure,51.0,179.0,0.0,3.3979487179487187,0.0,0.0,0.0,5.882352941176471,0.0,0.0,1.0,0.0,0.0,0.0
d0093_t011,frontier,gpt5,middle,Geometry and Measure,22.0,65.0,0.0,-0.07833333333333137,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0
d0324_t020,frontier,gpt5,middle,Algebra,17.0,45.0,0.0,-0.27999999999999936,0.0,0.0,0.0,0.0,5.882352941176471,0.0,1.0,0.0,0.0,0.0
d0221_t005,frontier,gpt5,early,Algebra,29.0,82.0,0.0,-0.5999999999999996,0.0,3.4482758620689653,0.0,3.4482758620689653,0.0,0.0,1.0,0.0,1.0,0.0
d0203_t009,frontier,gpt5,middle,Algebra,31.0,108.0,0.0,-1.180595238095238,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,0.0,0.0
d0238_t009,frontier,gpt5,middle,Geometry and Measure,48.0,179.0,0.0,4.075757575757578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0232_t007,frontier,gpt5,middle,Data and Statistics,43.0,153.0,0.0,0.5940740740740758,2.3255813953488373,0.0,0.0,4.651162790697675,0.0,0.0,1.0,0.0,0.0,0.0
d0271_t005,frontier,gpt5,middle,Number,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0294_t015,frontier,gpt5,middle,Number,68.0,204.0,0.0,2.7345454545454544,0.0,0.0,0.0,1.4705882352941178,0.0,0.0,1.0,0.0,0.0,1.4705882352941178
d0374_t015,frontier,gpt5,middle,Algebra,80.0,298.0,0.0,3.324666666666669,0.0,2.5,0.0,6.25,0.0,0.0,1.0,0.0,0.0,1.25
d0246_t007,frontier,gpt5,middle,Geometry and Measure,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0176_t009,frontier,gpt5,middle,Number,27.0,91.0,0.0,2.4063157894736875,0.0,0.0,0.0,7.407407407407407,0.0,0.0,0.0,0.0,0.0,0.0
d0236_t009,frontier,gpt5,middle,Data and Statistics,28.0,103.0,0.0,3.11452380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716
d0183_t013,frontier,gpt5,middle,Number,7.0,21.0,0.0,2.879999999999999,0.0,0.0,0.0,14.285714285714286,0.0,0.0,1.0,0.0,0.0,0.0
d0140_t011,frontier,gpt5,middle,Number,11.0,26.0,0.0,-1.4499999999999993,0.0,0.0,0.0,9.090909090909092,0.0,0.0,1.0,0.0,1.0,0.0
d0296_t023,frontier,gpt5,middle,Number,19.0,70.0,0.0,-0.07833333333333137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0316_t009,frontier,gpt5,middle,Data and Statistics,17.0,64.0,0.0,3.4666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0223_t051,frontier,gpt5,middle,Number,57.0,166.0,0.0,1.6453571428571436,0.0,0.0,0.0,1.7543859649122806,0.0,0.0,0.0,0.0,0.0,0.0
d0005_t009,frontier,gpt5,middle,Number,18.0,57.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0230_t011,frontier,gpt5,middle,Data and Statistics,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0369_t009,frontier,gpt5,middle,Data and Statistics,17.0,65.0,0.0,5.863636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.882352941176471
d0250_t007,frontier,gpt5,middle,Number,14.0,36.0,0.0,2.280000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0341_t016,frontier,gpt5,middle,Number,69.0,291.0,0.0,3.2089999999999996,0.0,2.898550724637681,0.0,0.0,2.898550724637681,0.05555555555555555,1.0,0.0,0.0,0.0
d0293_t015,frontier,gpt5,middle,Number,18.0,55.0,0.0,-1.1923076923076916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0221_t015,frontier,gpt5,middle,Algebra,46.0,117.0,0.0,1.4750000000000014,0.0,0.0,0.0,6.521739130434782,0.0,0.0,1.0,0.0,0.0,0.0
d0112_t005,frontier,gpt5,middle,Number,7.0,16.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0203_t011,frontier,gpt5,middle,Algebra,41.0,135.0,0.0,-0.7631428571428565,2.4390243902439024,0.0,0.0,4.878048780487805,0.0,0.14285714285714285,1.0,0.0,0.0,2.4390243902439024
d0137_t011,frontier,gpt5,middle,Number,16.0,47.0,0.0,0.5,0.0,0.0,0.0,0.0,6.25,0.0,1.0,0.0,1.0,0.0
d0078_t006,frontier,gpt5,middle,Number,10.0,21.0,0.0,-1.4499999999999993,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0277_t011,frontier,gpt5,middle,Number,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0041_t015,frontier,gpt5,middle,Data and Statistics,36.0,128.0,0.0,2.421379310344829,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
d0021_t013,frontier,gpt5,middle,Number,21.0,92.0,0.0,3.3461538461538467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0068_t015,frontier,gpt5,middle,Number,30.0,114.0,0.0,2.288181818181819,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
d0280_t009,frontier,gpt5,middle,Number,35.0,151.0,0.0,3.4352380952380983,2.857142857142857,0.0,0.0,2.857142857142857,0.0,0.0,1.0,0.0,0.0,2.857142857142857
d0272_t019,frontier,gpt5,middle,Number,41.0,152.0,0.0,-0.0062096774193562965,0.0,0.0,2.4390243902439024,4.878048780487805,0.0,0.0,1.0,0.0,0.0,2.4390243902439024
d0346_t013,frontier,gpt5,middle,Number,58.0,151.0,0.0,-0.1279411764705891,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,1.0,0.0,0.0,3.4482758620689653
d0263_t009,frontier,gpt5,middle,Number,30.0,99.0,0.0,1.4288095238095266,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,1.0,0.0,0.0,0.0
d0023_t009,frontier,gpt5,middle,Number,61.0,225.0,0.0,0.18888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0284_t023,frontier,gpt5,middle,Number,16.0,46.0,0.0,-0.21454545454545304,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0
d0048_t013,frontier,gpt5,middle,Geometry and Measure,34.0,98.0,0.0,2.8566666666666656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0210_t011,frontier,gpt5,middle,Algebra,41.0,146.0,0.0,5.600000000000001,0.0,0.0,0.0,0.0,2.4390243902439024,0.0,0.0,0.0,0.0,0.0
d0150_t011,frontier,gpt5,middle,Number,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0047_t011,frontier,gpt5,middle,Geometry and Measure,27.0,87.0,0.0,2.4700000000000024,0.0,0.0,0.0,3.7037037037037037,0.0,0.0,1.0,0.0,0.0,0.0
d0264_t007,frontier,gpt5,middle,Number,17.0,57.0,0.0,2.6459090909090897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0348_t014,frontier,gpt5,middle,Number,33.0,109.0,0.0,1.1700000000000017,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,1.0,0.0
d0270_t013,frontier,gpt5,middle,Number,4.0,11.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0305_t010,frontier,gpt5,middle,Number,17.0,41.0,0.0,-1.6449999999999996,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0
d0039_t028,frontier,gpt5,middle,Algebra,24.0,66.0,0.0,-0.2666666666666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0122_t012,frontier,gpt5,middle,Number,34.0,124.0,0.0,0.5940740740740758,0.0,0.0,0.0,5.882352941176471,2.9411764705882355,0.0,1.0,0.0,0.0,0.0
d0378_t005,frontier,gpt5,middle,Algebra,94.0,329.0,0.0,3.644173913043481,0.0,1.0638297872340425,1.0638297872340425,2.127659574468085,1.0638297872340425,0.0,1.0,0.0,0.0,0.0
d0340_t009,frontier,gpt5,middle,Number,29.0,111.0,0.0,-1.180595238095238,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0
d0272_t027,frontier,gpt5,middle,Number,23.0,85.0,0.0,-0.19176470588235084,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0
d0192_t015,frontier,gpt5,middle,Number,13.0,45.0,0.0,2.4700000000000024,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0
d0360_t011,frontier,gpt5,middle,Number,2.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0143_t012,frontier,gpt5,middle,Number,69.0,188.0,0.0,-0.6618181818181821,0.0,0.0,1.4492753623188406,5.797101449275362,0.0,0.0,1.0,0.0,1.0,0.0
d0018_t009,frontier,gpt5,middle,Number,24.0,71.0,0.0,-1.053333333333331,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0095_t011,frontier,gpt5,middle,Number,28.0,99.0,0.0,-0.5999999999999996,0.0,0.0,0.0,7.142857142857143,0.0,0.16666666666666666,1.0,0.0,0.0,0.0
d0279_t009,frontier,gpt5,middle,Number,18.0,71.0,0.0,0.7083333333333321,5.555555555555555,0.0,0.0,5.555555555555555,0.0,0.0,1.0,0.0,0.0,0.0
d0168_t012,frontier,gpt5,middle,Number,54.0,193.0,0.0,0.8629487179487185,1.8518518518518519,0.0,1.8518518518518519,0.0,0.0,0.09090909090909091,1.0,0.0,0.0,0.0
d0174_t007,frontier,gpt5,middle,Number,25.0,78.0,0.0,1.0311111111111124,0.0,0.0,0.0,12.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
d0360_t007,frontier,gpt5,middle,Number,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0364_t005,frontier,gpt5,middle,Data and Statistics,43.0,191.0,0.0,1.9544117647058847,0.0,0.0,2.3255813953488373,4.651162790697675,2.3255813953488373,0.0,1.0,0.0,1.0,0.0
d0076_t007,frontier,gpt5,middle,Number,46.0,135.0,0.0,0.063500000000003,2.1739130434782608,2.1739130434782608,2.1739130434782608,2.1739130434782608,0.0,0.0,1.0,0.0,0.0,0.0
d0248_t029,frontier,gpt5,middle,Number,4.0,16.0,0.0,5.246666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0292_t011,frontier,gpt5,middle,Data and Statistics,13.0,46.0,0.0,5.682857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0100_t021,frontier,gpt5,middle,Number,37.0,161.0,0.0,2.3226153846153856,0.0,0.0,0.0,2.7027027027027026,0.0,0.16666666666666666,1.0,0.0,0.0,2.7027027027027026
d0123_t007,frontier,gpt5,middle,Number,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0105_t011,frontier,gpt5,middle,Geometry and Measure,46.0,143.0,0.0,1.2870303030303027,0.0,0.0,0.0,6.521739130434782,0.0,0.0,0.0,0.0,0.0,4.3478260869565215
d0198_t007,frontier,gpt5,middle,Number,36.0,136.0,0.0,2.3114285714285714,0.0,0.0,0.0,8.333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,2.7777777777777777
d0293_t009,frontier,gpt5,middle,Number,37.0,117.0,0.0,-0.9346666666666668,0.0,0.0,0.0,2.7027027027027026,0.0,0.1,0.0,0.0,0.0,2.7027027027027026
d0296_t013,frontier,gpt5,middle,Number,37.0,137.0,0.0,-0.2846153846153854,0.0,0.0,0.0,2.7027027027027026,5.405405405405405,0.0,1.0,0.0,0.0,2.7027027027027026
d0104_t009,frontier,gpt5,middle,Geometry and Measure,23.0,79.0,0.0,2.3114285714285714,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,1.0,0.0
d0166_t013,frontier,gpt5,middle,Number,24.0,96.0,0.0,2.715,4.166666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.166666666666667
d0279_t011,frontier,gpt5,middle,Number,21.0,74.0,0.0,3.068333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762
d0007_t007,frontier,gpt5,middle,Number,5.0,17.0,0.0,0.7199999999999989,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0
d0193_t013,frontier,gpt5,middle,Number,35.0,132.0,0.0,4.097222222222225,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,2.857142857142857
d0018_t007,frontier,gpt5,middle,Number,9.0,23.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0010_t017,frontier,gpt5,middle,Algebra,45.0,153.0,0.0,0.37443548387096826,0.0,0.0,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.16666666666666666,1.0,0.0,0.0,0.0
d0191_t006,frontier,gpt5,middle,Number,14.0,46.0,0.0,-0.5722727272727273,7.142857142857143,0.0,0.0,7.142857142857143,0.0,0.0,1.0,0.0,0.0,7.142857142857143
d0022_t013,frontier,gpt5,middle,Number,66.0,220.0,0.0,0.0013008130081306746,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,1.0,0.0,0.0,1.5151515151515151
d0042_t009,frontier,gpt5,middle,Data and Statistics,42.0,174.0,0.0,6.935909090909089,2.380952380952381,0.0,0.0,2.380952380952381,0.0,0.0,1.0,0.0,0.0,0.0
d0112_t007,frontier,gpt5,middle,Number,25.0,93.0,0.0,5.504473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0117_t019,frontier,gpt5,middle,Number,20.0,74.0,0.0,4.541111111111114,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
d0181_t013,frontier,gpt5,middle,Number,29.0,85.0,0.0,-2.541999999999998,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,1.0,0.0,0.0,0.0
d0125_t015,frontier,gpt5,middle,Number,1.0,5.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0196_t011,frontier,gpt5,middle,Number,13.0,48.0,0.0,-0.6599999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0166_t015,frontier,gpt5,middle,Number,28.0,112.0,0.0,1.7518181818181837,0.0,0.0,0.0,7.142857142857143,0.0,0.0,1.0,0.0,0.0,3.5714285714285716
d0313_t012,frontier,gpt5,middle,Number,22.0,66.0,0.0,1.468076923076925,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0
d0164_t013,frontier,gpt5,late,Number,22.0,74.0,0.0,0.5585714285714296,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,4.545454545454546
d0374_t013,frontier,gpt5,middle,Algebra,29.0,128.0,0.0,5.312391304347827,3.4482758620689653,0.0,0.0,6.896551724137931,0.0,0.0,1.0,0.0,0.0,3.4482758620689653
d0348_t012,frontier,gpt5,middle,Number,64.0,210.0,0.0,0.017948717948717885,0.0,0.0,0.0,4.6875,1.5625,0.0,0.0,0.0,0.0,1.5625
d0030_t017,frontier,gpt5,late,Geometry and Measure,13.0,34.0,0.0,2.342222222222226,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,1.0,0.0
d0149_t053,frontier,gpt5,late,Number,23.0,83.0,0.0,0.6257142857142846,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,1.0,4.3478260869565215
d0039_t022,frontier,gpt5,middle,Algebra,37.0,113.0,0.0,0.063500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026
d0077_t029,frontier,gpt5,late,Number,18.0,61.0,0.0,2.645454545454548,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
d0206_t019,frontier,gpt5,late,Algebra,20.0,60.0,0.0,-0.5722727272727273,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
d0137_t017,frontier,gpt5,late,Number,34.0,116.0,0.0,-0.14999999999999858,2.9411764705882355,0.0,0.0,2.9411764705882355,2.9411764705882355,0.0,1.0,0.0,0.0,2.9411764705882355
d0182_t013,frontier,gpt5,late,Number,30.0,122.0,0.0,6.298333333333332,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0
d0330_t023,frontier,gpt5,late,Number,14.0,44.0,0.0,3.7550000000000026,0.0,0.0,0.0,7.142857142857143,0.0,0.25,0.0,0.0,0.0,0.0
d0174_t015,frontier,gpt5,late,Number,24.0,89.0,0.0,1.495000000000001,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667
d0028_t015,frontier,gpt5,late,Number,14.0,40.0,0.0,0.8049999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0127_t009,frontier,gpt5,late,Number,1.0,4.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0042_t023,frontier,gpt5,late,Data and Statistics,50.0,206.0,0.0,8.527702702702705,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
d0317_t015,frontier,gpt5,late,Data and Statistics,33.0,113.0,0.0,0.3133333333333326,0.0,0.0,0.0,6.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0
d0070_t033,frontier,gpt5,late,Number,26.0,96.0,0.0,3.641315789473687,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,1.0,0.0,0.0,0.0
d0039_t048,frontier,gpt5,late,Algebra,35.0,115.0,0.0,1.7652173913043505,0.0,0.0,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,5.714285714285714
d0030_t013,frontier,gpt5,late,Geometry and Measure,33.0,97.0,0.0,0.2260869565217387,0.0,0.0,0.0,6.0606060606060606,0.0,0.0,1.0,0.0,0.0,0.0
d0286_t015,frontier,gpt5,late,Number,39.0,134.0,0.0,0.04384615384615387,0.0,0.0,0.0,5.128205128205129,0.0,0.1,1.0,0.0,0.0,0.0
d0215_t019,frontier,gpt5,late,Algebra,16.0,46.0,0.0,-0.6599999999999966,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0
d0363_t015,frontier,gpt5,late,Geometry and Measure,26.0,90.0,0.0,6.8750000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0367_t029,frontier,gpt5,late,Number,29.0,106.0,0.0,9.284347826086957,0.0,0.0,0.0,6.896551724137931,0.0,0.0,0.0,0.0,0.0,3.4482758620689653
d0346_t021,frontier,gpt5,late,Number,17.0,55.0,0.0,0.5004545454545486,0.0,0.0,0.0,5.882352941176471,0.0,0.2,0.0,0.0,0.0,0.0
d0172_t033,frontier,gpt5,late,Number,13.0,42.0,0.0,-2.424999999999999,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0
d0315_t015,frontier,gpt5,late,Data and Statistics,28.0,133.0,0.0,12.945,0.0,0.0,0.0,3.5714285714285716,0.0,0.125,0.0,0.0,0.0,0.0
d0098_t019,frontier,gpt5,late,Geometry and Measure,31.0,123.0,0.0,11.142857142857142,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,0.0,12.903225806451612
d0009_t023,frontier,gpt5,late,Number,26.0,76.0,0.0,-0.23499999999999943,0.0,0.0,0.0,3.8461538461538463,3.8461538461538463,0.0,1.0,0.0,0.0,0.0
d0361_t019,frontier,gpt5,late,Number,16.0,66.0,0.0,2.4833333333333343,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
d0121_t021,frontier,gpt5,late,Number,30.0,91.0,0.0,0.6999999999999993,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
d0122_t022,frontier,gpt5,late,Number,35.0,98.0,0.0,-1.4383823529411757,0.0,0.0,2.857142857142857,2.857142857142857,0.0,0.0,1.0,0.0,0.0,0.0
d0298_t023,frontier,gpt5,late,Number,19.0,61.0,0.0,3.1875000000000036,0.0,0.0,0.0,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0
d0194_t019,frontier,gpt5,late,Number,16.0,48.0,0.0,0.5199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0276_t022,frontier,gpt5,late,Number,13.0,56.0,0.0,1.2900000000000027,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0
d0215_t017,frontier,gpt5,late,Algebra,15.0,37.0,0.0,-0.6699999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0169_t017,frontier,gpt5,late,Number,22.0,75.0,0.0,5.206666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0242_t013,frontier,gpt5,late,Data and Statistics,38.0,139.0,0.0,4.861000000000001,0.0,0.0,0.0,2.6315789473684212,0.0,0.18181818181818182,0.0,0.0,0.0,0.0
d0004_t015,frontier,gpt5,late,Number,19.0,74.0,0.0,-1.053333333333331,0.0,0.0,0.0,5.2631578947368425,5.2631578947368425,0.0,1.0,0.0,0.0,0.0
d0295_t017,frontier,gpt5,late,Number,13.0,49.0,0.0,2.4700000000000024,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,1.0,0.0
d0374_t021,frontier,gpt5,late,Algebra,48.0,179.0,0.0,1.5163709677419384,0.0,0.0,2.0833333333333335,8.333333333333334,2.0833333333333335,0.0,1.0,0.0,0.0,2.0833333333333335
d0161_t023,frontier,gpt5,late,Number,19.0,59.0,0.0,-0.4666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0002_t021,frontier,gpt5,late,Algebra,19.0,71.0,0.0,4.003076923076925,0.0,0.0,0.0,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0
